type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,encoded_type,cluster,wine_type
,6.722595093005029,0.44605815907778723,0.31639374278231336,10.123087107151722,0.0319422822321207,31.019239255959768,110.24519018601006,0.9929170201218758,3.304326626041408,0.7309619627979884,12.728366869792959,8,1,0,Other
,6.113872384419823,0.234806067086048,0.32035502085397727,2.820315902020834,0.03379355648239899,46.89677824119949,114.55161087940026,0.9901953581577836,3.272097280149937,0.5430966527640151,12.32741631910038,8,1,0,Other
,6.4037034080649615,0.3650618565051834,0.19728390134416024,3.655555112097442,0.027345678026883206,21.44444887902558,108.6543219731168,0.9907486403542228,3.3227160986558397,0.5261728789246718,12.385186367740156,8,1,0,Other
,6.379669435339642,0.2352479234952688,0.31186777413585665,7.088181894368029,0.02840661129320717,15.406611293207167,83.30495846990537,0.9926279506667154,3.1208512459028386,0.5205206812424804,11.154132058254481,8,1,0,Other
,6.920878414389205,0.35296697016792933,0.3156043563549559,9.579666129980275,0.04368130690648675,38.67034458511678,131.79121585610795,0.9932474700940073,3.0961539011030617,0.3379121585610795,11.770330298320706,8,1,2,Other
,6.940051643196805,0.3877347104852481,0.3053316118934398,5.231352269172162,0.04185357433491842,31.0,122.76658059467199,0.9932395520500854,3.3245305790295037,0.4785357433491842,11.360637402188477,8,1,0,Off-Dry
,6.285026613447662,0.34263457529422425,0.3091015968068597,3.2652765579783214,0.03555686183194952,42.76648924368225,114.35329784873645,0.9899579606564729,3.2343707473953085,0.5408984031931402,12.902994677310467,8,1,0,Other
,7.308503304656125,0.3975600881241633,0.2930498898447958,5.366451211707246,0.04357301542172858,31.0,122.1524944922398,0.9938487254636981,3.304879823751673,0.49573015421728583,11.151848127361529,8,1,0,Off-Dry
,9.635004842624806,0.36433301049167965,0.4777081315572998,3.850851896728419,0.07189167473770801,6.1083252622919915,14.662487893437987,0.9959485953591849,3.21891674737708,0.7479588579510205,12.5445837368854,8,0,3,Other
,6.950110473656975,0.4549963175447675,0.24999263508953493,2.7,0.0409992635089535,25.998527017906987,85.001472982093,0.9898790720212814,3.1598379719697687,0.4449521280819771,12.700515543732555,8,1,0,Other
,9.60285450057513,0.30180478941314415,0.5337292815880285,1.8268416185269976,0.07735635342922555,40.64134434407281,74.10451197353287,0.9939550414205405,3.016579190736501,0.6049171263521135,11.90451197353286,8,0,3,Other
,7.246550574500011,0.2257240459600009,0.3646550574500011,2.4505290826498842,0.0386482252780005,51.320696552999934,167.4586735729995,0.9910886268976999,3.25893101149,0.3967930344700007,12.082411263900024,8,1,0,Other
,7.835486962783555,0.22,0.351899710284079,6.88100289715921,0.032784956542611855,12.607521728694074,88.58244929971383,0.9941164898599427,3.0343008691477626,0.4144262312926642,10.58100289715921,8,1,2,Other
,5.927965176248807,0.28095574902084,0.27382299608335986,4.786017411875597,0.03095574902083996,57.529198433343936,139.61770039166402,0.9902441421801654,3.16573449412504,0.4047080156665606,12.480885019583202,8,1,0,Other
,7.0,0.36,0.32,10.284819712420639,0.045,35.95635683368606,133.08728633262788,0.9935095635683369,3.09,0.33,11.647817841684303,8,1,2,Other
,8.420044615078744,0.4793281282408132,0.40933928201049924,2.1966406412040658,0.0738331474371719,7.56662948743438,16.56662948743438,0.993333751063524,3.204333705125656,0.7069988846230314,12.839977692460629,8,0,3,Other
,6.293005529896839,0.23290710335787973,0.31581420671575944,1.8674317313696223,0.04222076563475636,28.54644832106014,96.29071033578798,0.9920185793284241,3.4055846873048727,0.5644153126951272,10.787213100736391,8,1,0,Other
,6.229178332184122,0.3725936295274775,0.24,5.989770745082206,0.03225936295274775,19.162101845467344,86.03242036909347,0.9893166573342527,3.036757963090653,0.2638904442912163,13.4,8,1,0,Other
,6.443407029629986,0.6456359889742723,0.15056006891742152,3.151691523077665,0.04143173949002698,12.0,88.64877463817692,0.9930487746381769,3.381586974501349,0.677269579601079,12.121470434187705,8,0,0,Other
,7.021073641294695,0.44618289741908157,0.2793439436132858,2.6447315896763266,0.04483250602908828,28.96719718066429,82.37823038385866,0.9913728181784885,3.352365794838163,0.5182902615485511,11.986182897419082,8,0,0,Other
,7.5544358312261615,0.3902957220817441,0.273639104219346,4.305914441634882,0.033939348263010906,26.878696526021802,95.1213034739782,0.9916802505024626,3.233047660055858,0.5772631352322891,12.221152741914171,8,1,0,Other
,7.268208450168128,0.2274566760134503,0.36682084501681284,2.2274529632682767,0.03960117180739765,51.19074929899123,166.4624112922661,0.9909716743690922,3.2593641690033626,0.39809250701008775,12.130058590369883,8,1,0,Other
,7.484363534940761,0.41765453024111415,0.34234546975888586,4.049816559052175,0.04023454697588859,34.156364650592394,108.39091162648097,0.9915069997210871,3.159545581324049,0.45234546975888584,12.792181767470382,8,1,0,Other
,7.281892937681647,0.380041115724906,0.38086423739101166,1.5888906825955245,0.04281892937681647,35.27571750726589,112.81892937681647,0.9911448564985468,3.3918107062318352,0.4890535311591764,12.654732344204117,8,1,0,Other
,7.113022317216201,0.3002137939267542,0.29347910731135196,3.091253561318882,0.04104373219340559,28.760933048351397,95.5869776827838,0.9922489310303663,3.280437321934056,0.61934888413919,11.36083570754592,8,1,0,Off-Dry
,6.858839144962001,0.13989441326836632,0.3476517434886002,2.289181852582332,0.03631398574936667,18.34300712531666,110.86279714987333,0.9917820055488911,3.405197900245567,0.800791600982267,11.961741282557,8,1,0,Other
,6.876139371868987,0.43010127749946553,0.24,3.545695706272715,0.038010127749946554,22.756329843716596,86.75126596874333,0.9887990885025049,2.964873403125668,0.3501519162491983,13.4,8,1,0,Other
,6.5516368747134734,0.30700255359598805,0.3543324821346706,4.951636874713473,0.028916879466332333,33.3501276797994,101.86649642693413,0.9911176828394412,3.29501276797994,0.5415114911819461,12.521662410673354,8,1,0,Other
,6.993937651200863,0.27911614709334054,0.47232294186681056,6.933087924263141,0.040558073546670265,28.26515587199784,111.35354116266379,0.9928032861685318,3.404696882560043,0.5711614709334052,12.049745005867889,8,1,0,Sweet
,6.767084849664455,0.4583228787583886,0.1963048865184597,2.512735227936256,0.04083228787583886,24.832287875838862,87.0,0.9890735968923322,3.056520302617441,0.4715516663422749,13.52484318137583,8,0,0,Other
,6.655165901128494,0.23833648112122824,0.286549770338548,2.7304738808882645,0.032919431685474884,20.040284157262555,110.18388633709498,0.9911981422499017,3.3814360217983244,0.7057440871932968,12.26725114830726,8,1,0,Other
,5.981664356911716,0.22782377397405362,0.21212727435207238,6.645972104212627,0.0330097903347748,38.60391613390992,99.19804193304503,0.9925610322320743,3.255892306317477,0.3680195806695496,10.998041933045041,8,1,0,Other
,6.386432411639929,0.36822433437403407,0.20592972349197883,3.312729774780153,0.028440540193998824,22.27972990300059,109.28810803879976,0.9904277729133678,3.350083781357992,0.5803351254319671,12.670351382540106,8,1,0,Other
,6.330832399284344,0.2309515367799789,0.3142360332736953,6.54867175992757,0.027769441330947813,15.0,81.50136865116079,0.9926472452363502,3.1576670402862623,0.532708099821086,11.015279334526094,8,1,0,Other
,6.889829822329431,0.1971863857863545,0.3289829822329431,6.12475283000686,0.022952512182494965,53.46102106602341,183.86782817284617,0.9930149189594211,3.2517965964465887,0.37538978933976586,11.297625609124747,8,1,2,Other
,6.425273453477861,0.22,0.320561632299508,7.19438367700492,0.028084244844926207,14.957877577536898,83.0982856524139,0.9930196571304828,3.128315103101476,0.547613062727091,10.894383677004921,8,1,0,Other
,7.201023155955198,0.3798976844044802,0.30994884220224006,1.9989768440448017,0.056092084035967854,15.010231559551983,28.97442110112004,0.9947172886367188,3.2300511577977598,0.7596930532134405,11.3005115779776,8,0,3,Other
,6.892648365731782,0.1822054902804653,0.3563826404609921,2.586465883365584,0.045067670583172084,33.85881307414574,96.21470326853644,0.9922546536979174,3.1450292287975503,0.43508768639265144,10.872347190780157,8,1,0,Other
,9.569903875413052,0.36294683085805574,0.4242319014851666,4.424445780529437,0.0708526584570972,5.4294683085805575,12.570531691419443,0.9965520973270635,3.281536197029667,0.7641691198845275,12.213478522277498,8,0,3,Other
,6.885569263015722,0.2002683115618867,0.3268455410412578,6.202864296144347,0.021567077890471676,49.89267537524532,186.1174762136541,0.9930464829060167,3.25,0.37513415578094333,11.236910820825155,8,1,2,Other
,6.5,0.2608392301139941,0.3091607698860059,3.6083923011399412,0.030167846022798823,36.02098075284985,92.10490376424927,0.99026,3.219580384943003,0.6195803849430029,12.6,8,1,0,Other
,5.865262649080894,0.30466674722885845,0.2754385540900745,2.16455661217842,0.02621754216360298,15.0,71.41402406341938,0.9902728395103126,3.3438949403676426,0.4163156622702236,11.79122891819851,8,1,0,Other
,7.308725814474395,0.35436290723719754,0.320424728508535,4.395983959218347,0.0415660217193172,30.69575271491465,122.6084945701707,0.9930264086877268,3.2939150542982927,0.47870269004402555,11.434672013593884,8,1,0,Off-Dry
,7.3,0.24575434205701083,0.3536315130855162,2.418424345724188,0.03861715301300073,30.10614144857473,176.20393913568952,0.9910744891637355,3.245754342057011,0.3989385855142527,11.820393913568953,8,1,0,Other
,6.998700501947728,0.287662437256534,0.3374025376460796,3.6064974902613596,0.03475324874513068,26.98700501947728,160.42852760712503,0.9920928604294657,3.25,0.6937670106009652,12.201299498052272,8,1,0,Other
,6.503577508638393,0.6310562190606971,0.15773424141457762,3.2766609794797388,0.041177172078837566,12.0,88.69505962202953,0.9930950596220295,3.368858603941878,0.6670868831535026,12.06592845356456,8,0,0,Other
,8.195128194822518,0.4894065951732828,0.3610805853444655,2.2048718051774827,0.07262710634488552,7.15677658622138,14.891941465553447,0.993534728896359,3.2632417560333966,0.7073516487933207,12.509743610354965,8,0,3,Other
,6.9,0.13522565500731418,0.3193982533138288,3.316548033869708,0.032939825331382885,15.96991266569144,108.96991266569144,0.9926968092787161,3.3237212882918863,0.6372921399122297,11.13871724963429,8,1,0,Off-Dry
,5.947417455905359,0.4398371249097056,0.23406236168131328,2.5067938390922264,0.036,32.71195892728151,126.71195892728151,0.9892813030007224,3.22576082145437,0.49779897318203775,12.877989731820376,8,1,0,Other
,5.570636334376128,0.3049206606250205,0.20674627593769485,4.347619818750616,0.029246033031251027,36.26190090624692,100.24603303125103,0.9906722231218758,3.3147619818750615,0.4190479275002461,11.972223121875718,8,1,0,Other
,7.22089517247872,0.24050742069744643,0.3536716137982976,2.88313779246067,0.03162685517436161,33.797031721021426,178.74030620546816,0.9912692555858628,3.25,0.39525371034872325,11.773432275965952,8,1,0,Other
,6.9569824312535715,0.3429277302484285,0.42421191837664296,7.8729686599657125,0.03756757835008572,29.14414054997143,110.71396486250714,0.992720134757747,3.369955080751,0.6372070274985713,12.400224596245,8,1,0,Sweet
,6.18451590667405,0.6562395773351264,0.47004594000474637,1.2132720799936714,0.02933180199984179,28.977879866677213,75.26544159987343,0.9892353922133165,3.3337604226648736,0.3995116573287979,12.826544159987344,8,0,0,Other
,6.813717546928756,0.19164610563145076,0.3210974037543005,6.914196285405311,0.019411526407862693,53.34155774741969,187.69821396756737,0.9934272970012776,3.25,0.37082305281572536,11.12194807508601,8,1,2,Other
,7.08253142693986,0.2126025141551888,0.348253142693986,4.139926302519443,0.03143138278535383,52.304811438360844,175.00355436076646,0.9919743302945248,3.255650628538797,0.3869518856163916,11.721569139267691,8,1,0,Other
,5.582853476460306,0.2588568984306871,0.32292866308849233,1.6771379686137422,0.033117855615191795,25.23571123038359,96.76428876961641,0.9907355339574706,3.545214866227118,0.4047496791902768,11.153212299749333,8,1,0,Other
,8.751089891743167,0.4139564043302733,0.4232397761834967,1.8,0.068906539350459,6.302179783486333,13.208719133945333,0.9949968229169174,3.3076948303119136,0.69,11.941743826789066,8,0,3,Other
,7.479517632575088,0.46851391698211103,0.2075102013891346,2.139758816287544,0.060192764488626316,23.851391698211103,36.453803535335666,0.9944637755034729,3.33714842582045,0.7506827455808304,11.952207809341871,8,0,3,Other
,5.309457717097241,0.24729718113981608,0.4299327518655057,3.508112754407356,0.028824295284954022,21.547288585486207,127.45271141451379,0.9916096008090198,3.515338389585873,0.46081127544073563,11.491887245592643,8,1,0,Other
,7.296456078163873,0.2495747293796647,0.3597164862531098,2.1350848261776614,0.03389368234491618,30.170108248134113,177.0779662803948,0.9908687827857315,3.25,0.3997873646898324,11.894329725062196,8,1,0,Other
,6.04210845144902,0.3134928809354367,0.28818236888664894,4.604786428063102,0.029674644046771836,34.97606785968449,100.67464404677183,0.9909722508327403,3.34047864280631,0.5219145712252408,12.272250832740285,8,1,0,Other
,6.402128828636006,0.18330400637971697,0.24428043983687106,8.154697561576258,0.03548311075668239,39.59324430267296,98.70337784866352,0.9938323189289348,3.228685781676494,0.3729662215133648,10.503377848663522,8,1,2,Other
,6.840228730337935,0.19793138089861953,0.3448503206743457,2.775176570783435,0.04412411714608283,34.27817015729652,96.31954253932413,0.9919883619501167,3.152367977752689,0.45710393325806736,11.102993586513087,8,1,0,Other
,5.233239276405746,0.28005643415655285,0.3366760723594255,1.4335214471885094,0.036338036179712735,20.32674934840217,96.33239276405746,0.9898122234615878,3.5699717829217237,0.4467607235942547,12.335214471885095,8,1,0,Other
,7.334272790453725,0.36713639522686264,0.3119090698487582,4.677000694990978,0.042247274412099335,30.780909301512416,122.43818139697517,0.9932989097648397,3.2956181860302483,0.48466365110586923,11.34099976833634,8,1,0,Off-Dry
,6.488455996710327,0.39564053304091795,0.24,5.010277345760988,0.03456405330409179,20.60253331505737,86.32050666301147,0.9891092352026317,3.0079493336988525,0.2984607995613769,13.4,8,1,0,Other
,5.958023511978788,0.2807887582667845,0.27315503306713806,4.7709882440106055,0.030788758266784507,57.26201322685521,139.6844966932862,0.9902748684789117,3.164732549600707,0.40737986773144785,12.48422483466431,8,1,0,Other
,7.461335486653713,0.38408903244358084,0.2759666128336572,4.181780648871617,0.03390055645277238,26.80111290554476,95.19888709445524,0.9916356399206883,3.2477885479464956,0.5691168550821998,12.170723388604095,8,1,0,Other
,6.926608679042364,0.2966739151197045,0.33199565092817734,3.9669566047881792,0.03493347830239409,26.266086790423643,156.46347734733,0.9923902391989503,3.25,0.764056537933695,12.273391320957636,8,1,0,Other
,5.677322781624522,0.27182151877496813,0.3624908233688377,2.5271392490012756,0.034955379693742024,23.38661390812261,125.61338609187739,0.9902975487455392,3.3988477858189015,0.36271392490012755,12.472860750998725,8,1,0,Other
,6.415261266783883,0.22,0.3203391392618641,7.19660860738136,0.02805087088927961,14.974564555360196,83.05934937082621,0.9930118698741652,3.1289825822144075,0.5485586581370778,10.89660860738136,8,1,0,Other
,7.092018231780682,0.286651473516098,0.4862751748309851,6.4281640860261415,0.04081375874154926,27.946788211871215,110.94678821187122,0.9925467882118713,3.4060091158903414,0.579733941059356,12.213302947032195,8,1,0,Sweet
,6.397237171360031,0.22207212147997707,0.3188948685440122,7.184804442480169,0.02805525657279939,15.055256572799388,83.04144242959954,0.9929494402358886,3.128756727112014,0.5459938984720444,10.934535357999618,8,1,0,Other
,4.871572220706237,0.30777405353724574,0.39,3.915755968313437,0.03104793826823608,30.825343621960652,126.47603086588197,0.9893473952253493,3.4285618519529177,0.37222594646275425,12.695206173176393,8,1,0,Other
,7.038154437907654,0.25509980768001267,0.298915251470778,5.481544379076532,0.06470320415014545,28.0723165686148,157.41770266338392,0.9933910961245044,3.2223691124184692,0.6483917011446554,11.643766419938647,8,1,0,Other
